trans_id,is_aggr_trans,org_id,center_id,collection_id,is_active,transaction_cd,trans_type,trans_subtype,mode,amount,recorded_by,scrap_type_id,recon_status,recon_by,recon_at,recon_comment,is_settled,from_user,from_customer,to_user,created_by,created_at,trans_comments,parent_trans_id,request_id,deposit_trans_ids,actual_created_at
25010,True,1,5,72920,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,500,1071,0,ACCEPTED,1071,2025-12-13T00:00:00+00:00,,True,0,111,1071,1071,2025-12-13T00:00:00+00:00,HEV-UP-118,,,,2026-05-17T09:55:23.884458+00:00
25011,True,1,5,24706,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,3600,1071,0,ACCEPTED,1071,2026-02-02T00:00:00+00:00,,True,0,4282,1071,1071,2026-02-02T00:00:00+00:00,HEV-UP-171,,,,2026-05-17T09:55:23.885166+00:00
25012,True,1,4,28489,True,,CREDIT,RECORD_PAYMENT,CASH,3280,1084,0,ACCEPTED,1084,2026-02-06T00:00:00+00:00,,True,0,1471,1084,1084,2026-02-06T00:00:00+00:00,HEV-UP-478,,,,2026-05-17T09:55:23.886169+00:00
25013,True,1,4,28489,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,880,1084,0,ACCEPTED,1084,2026-02-06T00:00:00+00:00,,True,0,1471,1084,1084,2026-02-06T00:00:00+00:00,HEV-UP-478,,,,2026-05-17T09:55:23.886169+00:00
25014,True,1,6,72928,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,3583,0,ACCEPTED,3583,2025-06-10T00:00:00+00:00,,True,0,4116,3583,3583,2025-06-10T00:00:00+00:00,HEV-RJ-11,,,,2026-05-17T09:55:23.888593+00:00
25015,True,1,6,72929,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,3583,0,ACCEPTED,3583,2025-07-10T00:00:00+00:00,,True,0,4116,3583,3583,2025-07-10T00:00:00+00:00,HEV-RJ-11,,,,2026-05-17T09:55:23.888643+00:00
25016,True,1,6,72930,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,3583,0,ACCEPTED,3583,2025-08-12T00:00:00+00:00,,True,0,4116,3583,3583,2025-08-12T00:00:00+00:00,HEV-RJ-11,,,,2026-05-17T09:55:23.888684+00:00
25017,True,1,6,72931,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,3583,0,ACCEPTED,3583,2025-09-10T00:00:00+00:00,,True,0,4116,3583,3583,2025-09-10T00:00:00+00:00,HEV-RJ-11,,,,2026-05-17T09:55:23.888726+00:00
25018,True,1,6,72932,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,3583,0,ACCEPTED,3583,2025-10-10T00:00:00+00:00,,True,0,4116,3583,3583,2025-10-10T00:00:00+00:00,HEV-RJ-11,,,,2026-05-17T09:55:23.888765+00:00
25019,True,1,6,73040,True,,CREDIT,RECORD_PAYMENT,CASH,4200,3583,0,ACCEPTED,3583,2025-07-18T00:00:00+00:00,,True,0,4148,3583,3583,2025-07-18T00:00:00+00:00,HEV-RJ-46,,,,2026-05-17T09:55:23.889172+00:00
25020,True,1,6,73041,True,,CREDIT,RECORD_PAYMENT,CASH,4200,3583,0,ACCEPTED,3583,2025-08-19T00:00:00+00:00,,True,0,4148,3583,3583,2025-08-19T00:00:00+00:00,HEV-RJ-46,,,,2026-05-17T09:55:23.889211+00:00
25021,True,1,6,73058,True,,CREDIT,RECORD_PAYMENT,CASH,4226,3583,0,ACCEPTED,3583,2025-07-21T00:00:00+00:00,,True,0,4157,3583,3583,2025-07-21T00:00:00+00:00,HEV-RJ-58,,,,2026-05-17T09:55:23.889637+00:00
25022,True,1,6,73059,True,,CREDIT,RECORD_PAYMENT,CASH,4226,3583,0,ACCEPTED,3583,2025-08-23T00:00:00+00:00,,True,0,4157,3583,3583,2025-08-23T00:00:00+00:00,HEV-RJ-58,,,,2026-05-17T09:55:23.889678+00:00
25023,True,1,6,73061,True,,CREDIT,RECORD_PAYMENT,CASH,4226,3583,0,ACCEPTED,3583,2025-10-24T00:00:00+00:00,,True,0,4157,3583,3583,2025-10-24T00:00:00+00:00,HEV-RJ-58,,,,2026-05-17T09:55:23.889738+00:00
25024,True,1,6,73062,True,,CREDIT,RECORD_PAYMENT,CASH,4226,3583,0,ACCEPTED,3583,2025-11-24T00:00:00+00:00,,True,0,4157,3583,3583,2025-11-24T00:00:00+00:00,HEV-RJ-58,,,,2026-05-17T09:55:23.889781+00:00
25025,True,1,6,74355,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4426,3583,0,ACCEPTED,3583,2025-07-30T00:00:00+00:00,,True,0,43,3583,3583,2025-07-30T00:00:00+00:00,HEV-RJ-64,,,,2026-05-17T09:55:23.890138+00:00
25026,True,1,6,74356,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4426,3583,0,ACCEPTED,3583,2025-08-28T00:00:00+00:00,,True,0,43,3583,3583,2025-08-28T00:00:00+00:00,HEV-RJ-64,,,,2026-05-17T09:55:23.890182+00:00
25027,True,1,6,74357,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4426,3583,0,ACCEPTED,3583,2025-09-29T00:00:00+00:00,,True,0,43,3583,3583,2025-09-29T00:00:00+00:00,HEV-RJ-64,,,,2026-05-17T09:55:23.890225+00:00
25028,True,1,6,74358,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4426,3583,0,ACCEPTED,3583,2025-10-29T00:00:00+00:00,,True,0,43,3583,3583,2025-10-29T00:00:00+00:00,HEV-RJ-64,,,,2026-05-17T09:55:23.890267+00:00
25029,True,1,6,74372,True,,CREDIT,RECORD_PAYMENT,CASH,5095,3583,0,ACCEPTED,3583,2025-10-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-10-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-17T09:55:23.890639+00:00
25030,True,1,6,74373,True,,CREDIT,RECORD_PAYMENT,CASH,5050,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-17T09:55:23.890683+00:00
25031,True,1,6,74373,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,45,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,4163,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-67,,,,2026-05-17T09:55:23.890683+00:00
25032,True,1,6,74374,True,,CREDIT,RECORD_PAYMENT,CASH,5095,3583,0,ACCEPTED,3583,2025-12-02T00:00:00+00:00,,True,0,4163,3583,3583,2025-12-02T00:00:00+00:00,HEV-RJ-67,,,,2026-05-17T09:55:23.890722+00:00
25033,True,1,6,74382,True,,CREDIT,RECORD_PAYMENT,CASH,4240,3583,0,ACCEPTED,3583,2025-08-12T00:00:00+00:00,,True,0,4168,3583,3583,2025-08-12T00:00:00+00:00,HEV-RJ-81,,,,2026-05-17T09:55:23.891035+00:00
25034,True,1,6,74400,True,,CREDIT,RECORD_PAYMENT,CASH,4245,3583,0,ACCEPTED,3583,2025-08-16T00:00:00+00:00,,True,0,4173,3583,3583,2025-08-16T00:00:00+00:00,HEV-RJ-87,,,,2026-05-17T09:55:23.891600+00:00
25035,True,1,6,74436,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-08-16T00:00:00+00:00,,True,0,208,3583,3583,2025-08-16T00:00:00+00:00,HEV-RJ-94,,,,2026-05-17T09:55:23.892613+00:00
25036,True,1,6,74437,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-09-16T00:00:00+00:00,,True,0,208,3583,3583,2025-09-16T00:00:00+00:00,HEV-RJ-94,,,,2026-05-17T09:55:23.892657+00:00
25037,True,1,6,74438,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-10-22T00:00:00+00:00,,True,0,208,3583,3583,2025-10-22T00:00:00+00:00,HEV-RJ-94,,,,2026-05-17T09:55:23.892695+00:00
25038,True,1,6,74439,True,,CREDIT,RECORD_PAYMENT,CASH,4250,3583,0,ACCEPTED,3583,2025-11-17T00:00:00+00:00,,True,0,208,3583,3583,2025-11-17T00:00:00+00:00,HEV-RJ-94,,,,2026-05-17T09:55:23.892736+00:00
25039,True,1,6,74454,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-08-19T00:00:00+00:00,,True,0,201,3583,3583,2025-08-19T00:00:00+00:00,HEV-RJ-98,,,,2026-05-17T09:55:23.893163+00:00
25040,True,1,6,74484,True,,CREDIT,RECORD_PAYMENT,CASH,3500,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,501,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-137,,,,2026-05-17T09:55:23.893950+00:00
25041,True,1,6,74484,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,900,3583,0,ACCEPTED,3583,2025-09-17T00:00:00+00:00,,True,0,501,3583,3583,2025-09-17T00:00:00+00:00,HEV-RJ-137,,,,2026-05-17T09:55:23.893950+00:00
25042,True,1,6,74485,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4400,3583,0,ACCEPTED,3583,2025-10-21T00:00:00+00:00,,True,0,501,3583,3583,2025-10-21T00:00:00+00:00,HEV-RJ-137,,,,2026-05-17T09:55:23.893992+00:00
25043,True,1,6,74486,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4400,3583,0,ACCEPTED,3583,2025-11-20T00:00:00+00:00,,True,0,501,3583,3583,2025-11-20T00:00:00+00:00,HEV-RJ-137,,,,2026-05-17T09:55:23.894036+00:00
25044,True,1,6,74502,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-10-06T00:00:00+00:00,,True,0,4188,3583,3583,2025-10-06T00:00:00+00:00,HEV-RJ-170,,,,2026-05-17T09:55:23.894454+00:00
25045,True,1,6,74514,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-10-08T00:00:00+00:00,,True,0,4189,3583,3583,2025-10-08T00:00:00+00:00,HEV-RJ-172,,,,2026-05-17T09:55:23.895022+00:00
25046,True,1,6,74515,True,,CREDIT,RECORD_PAYMENT,CASH,200,3583,0,ACCEPTED,3583,2025-11-07T00:00:00+00:00,,True,0,4189,3583,3583,2025-11-07T00:00:00+00:00,HEV-RJ-172,,,,2026-05-17T09:55:23.895075+00:00
25047,True,1,6,74515,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,5100,3583,0,ACCEPTED,3583,2025-11-07T00:00:00+00:00,,True,0,4189,3583,3583,2025-11-07T00:00:00+00:00,HEV-RJ-172,,,,2026-05-17T09:55:23.895075+00:00
25048,True,1,6,74516,True,,CREDIT,RECORD_PAYMENT,CASH,5300,3583,0,ACCEPTED,3583,2025-12-08T00:00:00+00:00,,True,0,4189,3583,3583,2025-12-08T00:00:00+00:00,HEV-RJ-172,,,,2026-05-17T09:55:23.895122+00:00
25049,True,1,6,74526,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-10-17T00:00:00+00:00,,True,0,800,3583,3583,2025-10-17T00:00:00+00:00,HEV-RJ-197,,,,2026-05-17T09:55:23.895445+00:00
25050,True,1,6,74527,True,,CREDIT,RECORD_PAYMENT,CASH,3800,3583,0,ACCEPTED,3583,2025-11-19T00:00:00+00:00,,True,0,800,3583,3583,2025-11-19T00:00:00+00:00,HEV-RJ-197,,,,2026-05-17T09:55:23.895490+00:00
25051,True,1,6,74544,True,,CREDIT,RECORD_PAYMENT,CASH,4000,3583,0,ACCEPTED,3583,2025-11-03T00:00:00+00:00,,True,0,1005,3583,3583,2025-11-03T00:00:00+00:00,HEV-RJ-222,,,,2026-05-17T09:55:23.895952+00:00
25052,True,1,6,74545,True,,CREDIT,RECORD_PAYMENT,CASH,4000,3583,0,ACCEPTED,3583,2025-12-03T00:00:00+00:00,,True,0,1005,3583,3583,2025-12-03T00:00:00+00:00,HEV-RJ-222,,,,2026-05-17T09:55:23.895995+00:00
25053,True,1,2,74592,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-02-28T00:00:00+00:00,,True,0,3917,1072,1072,2025-02-28T00:00:00+00:00,HEV-000064,,,,2026-05-17T09:55:23.897469+00:00
25054,True,1,2,74593,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-03-29T00:00:00+00:00,,True,0,3917,1072,1072,2025-03-29T00:00:00+00:00,HEV-000064,,,,2026-05-17T09:55:23.897513+00:00
25055,True,1,2,74596,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4170,1072,0,ACCEPTED,1072,2025-06-30T00:00:00+00:00,,True,0,3917,1072,1072,2025-06-30T00:00:00+00:00,HEV-000064,,,,2026-05-17T09:55:23.897587+00:00
25056,True,1,2,74612,True,,CREDIT,RECORD_PAYMENT,CASH,4000,1072,0,ACCEPTED,1072,2025-05-09T00:00:00+00:00,,True,0,3981,1072,1072,2025-05-09T00:00:00+00:00,HEV-000140,,,,2026-05-17T09:55:23.898039+00:00
25057,True,1,2,74613,True,,CREDIT,RECORD_PAYMENT,CASH,4000,1072,0,ACCEPTED,1072,2025-06-07T00:00:00+00:00,,True,0,3981,1072,1072,2025-06-07T00:00:00+00:00,HEV-000140,,,,2026-05-17T09:55:23.898077+00:00
25058,True,1,2,74614,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4000,1072,0,ACCEPTED,1072,2025-07-12T00:00:00+00:00,,True,0,3981,1072,1072,2025-07-12T00:00:00+00:00,HEV-000140,,,,2026-05-17T09:55:23.898122+00:00
25059,True,1,2,74630,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-05-31T00:00:00+00:00,,True,0,4004,1072,1072,2025-05-31T00:00:00+00:00,HEV-000165,,,,2026-05-17T09:55:23.898684+00:00
25060,True,1,2,74631,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-07-05T00:00:00+00:00,,True,0,4004,1072,1072,2025-07-05T00:00:00+00:00,HEV-000165,,,,2026-05-17T09:55:23.898730+00:00
25061,True,1,2,74632,True,DUMMYBC2,CREDIT,RECORD_PAYMENT,UPI,4200,1072,0,ACCEPTED,1072,2025-08-02T00:00:00+00:00,,True,0,4004,1072,1072,2025-08-02T00:00:00+00:00,HEV-000165,,,,2026-05-17T09:55:23.898772+00:00
25062,True,1,3,74648,True,,CREDIT,RECORD_PAYMENT,CASH,3230,1060,0,ACCEPTED,1060,2025-07-03T00:00:00+00:00,,True,0,4042,1060,1060,2025-07-03T00:00:00+00:00,HEV-000209,,,,2026-05-17T09:55:23.899207+00:00
25063,True,1,3,74666,True,,CREDIT,RECORD_PAYMENT,CASH,4300,1060,0,ACCEPTED,1060,2025-07-10T00:00:00+00:00,,True,0,4,1060,1060,2025-07-10T00:00:00+00:00,HEV-000224,,,,2026-05-17T09:55:23.899657+00:00
25064,True,1,3,74668,True,,CREDIT,RECORD_PAYMENT,CASH,4300,1060,0,ACCEPTED,1060,2025-09-09T00:00:00+00:00,,True,0,4,1060,1060,2025-09-09T00:00:00+00:00,HEV-000224,,,,2026-05-17T09:55:23.899718+00:00
25065,True,1,8,74714,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-11-21T00:00:00+00:00,,True,0,1233,1060,1060,2025-11-21T00:00:00+00:00,HEV-000561,,,,2026-05-17T09:55:23.901552+00:00
25066,True,1,8,74715,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-12-18T00:00:00+00:00,,True,0,1233,1060,1060,2025-12-18T00:00:00+00:00,HEV-000561,,,,2026-05-17T09:55:23.901596+00:00
25067,True,1,3,74732,True,,CREDIT,RECORD_PAYMENT,CASH,3600,1060,0,ACCEPTED,1060,2025-12-09T00:00:00+00:00,,True,0,1531,1060,1060,2025-12-09T00:00:00+00:00,HEV-000654,,,,2026-05-17T09:55:23.902334+00:00
